date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:31	97061/97061	---MCZ	200	added ('OK')	text/html	etag:cacheable:d0ff58d7750359a0f32aec8b2109e930	https://amplifiedapparel.com/blogs/news/tagged/no-soft-rock	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/no-soft-rock.html	(from https://amplifiedapparel.com/blogs/news)
11:58:31	99966/99966	---MCZ	200	added ('OK')	text/html	etag:cacheable:f0b3d5ecd847aed3891f614fc8a45b4f	https://amplifiedapparel.com/blogs/news/tagged/rock	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/rock.html	(from https://amplifiedapparel.com/blogs/news)
11:58:33	96876/96876	---MCZ	200	added ('OK')	text/html	etag:cacheable:0c079d0ee31eeb6a1483808686c6bd37	https://amplifiedapparel.com/blogs/news/tagged/rock-life	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/rock-life.html	(from https://amplifiedapparel.com/blogs/news)
11:58:34	96916/96916	---MCZ	200	added ('OK')	text/html	etag:cacheable:e9dcac7e02f8295f6910eeca611d8437	https://amplifiedapparel.com/blogs/news/tagged/rock-music-leggings	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/rock-music-leggings.html	(from https://amplifiedapparel.com/blogs/news)
11:58:35	97077/97077	---MCZ	200	added ('OK')	text/html	etag:cacheable:bd262029326e47060db17a6db7f8cf12	https://amplifiedapparel.com/blogs/news/tagged/september-design	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/september-design.html	(from https://amplifiedapparel.com/blogs/news)
11:58:37	97090/97090	---MCZ	200	added ('OK')	text/html	etag:cacheable:dd096aedd61b9ae50900cd66ed738739	https://amplifiedapparel.com/blogs/news/tagged/steve-vai	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/steve-vai.html	(from https://amplifiedapparel.com/blogs/news)
11:58:39	97019/97019	---MCZ	200	added ('OK')	text/html	etag:cacheable:202d5c1a92abd48b0ecc621622f12f17	https://amplifiedapparel.com/blogs/news/tagged/stevie-ray-vaughan	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/stevie-ray-vaughan.html	(from https://amplifiedapparel.com/blogs/news)
11:58:41	97095/97095	---MCZ	200	added ('OK')	text/html	etag:cacheable:eb43ccac51229604c01160ffb7696123	https://amplifiedapparel.com/blogs/news/tagged/stevie-ray-vaughan-and-double-trouble	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/stevie-ray-vaughan-and-double-trouble.html	(from https://amplifiedapparel.com/blogs/news)
11:58:41	96991/96991	---MCZ	200	added ('OK')	text/html	etag:cacheable:5a7f384e7c739b29582f35cf9be36546	https://amplifiedapparel.com/blogs/news/tagged/texas-blues	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/texas-blues.html	(from https://amplifiedapparel.com/blogs/news)
11:58:42	96997/96997	---MCZ	200	added ('OK')	text/html	etag:cacheable:b6e48eb689849b154163f05b731f18b3	https://amplifiedapparel.com/blogs/news/tagged/the-personal-guitar-workshop	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/the-personal-guitar-workshop.html	(from https://amplifiedapparel.com/blogs/news)
11:58:44	2095/2095	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:14%20GMT	http://cdn.shopify.com/s/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	(from https://amplifiedapparel.com/account/login)
11:58:44	96901/96901	---MCZ	200	added ('OK')	text/html	etag:cacheable:b1fad1ef053c3bd71b841407edcfd49d	https://amplifiedapparel.com/blogs/news/tagged/womens-leggings	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/blogs/news/tagged/womens-leggings.html	(from https://amplifiedapparel.com/blogs/news)
11:58:45	91310/91310	---MCZ	200	added ('OK')	text/html	etag:cacheable:d896b4f42a6b260b61f6f4bc3e8c0728	https://amplifiedapparel.com/account/register	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/account/register.html	(from https://amplifiedapparel.com/account/login)
11:58:46	9611/9611	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:14%20GMT	http://cdn.shopify.com/s/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	(from https://amplifiedapparel.com/cart)
11:59:13	146397/146397	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2015:58:43%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_grande.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_grande0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
11:59:34	4593/4593	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:48d238fdaee58f4bfaa66b1f34614698	https://amplifiedapparel.com/products/life-is-short-rock-it-leggings.oembed	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/products/life-is-short-rock-it-leggings.oembed	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
11:59:50	776158/776158	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2015:57:47%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/articles/guitar-leggings-for-women-are-here_1024x1024.png?v=1518989644	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/articles/guitar-leggings-for-women-are-here_1024x1024dd7d.png	(from https://amplifiedapparel.com/blogs/news)
11:59:53	18965/18965	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2015:59:45%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_compact.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_compact0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:06	192284/192284	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2015:59:30%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_1024x1024.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_1024x10240d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:06	564891/564891	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2015:58:40%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-pink_grande.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-pink_grande0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:09	560108/560108	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2015:58:43%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-pink_grande.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-pink_grande0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:12	40372/40372	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:02%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-pink_compact.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-pink_compact0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:20	46496/46496	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:07%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-pink_compact.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-pink_compact0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:23	18388/18388	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:15%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-white_compact.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-white_compact0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:28	99900/99900	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:08%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-white_large.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-white_large0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:38	40357/40357	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:25%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-guitar_compact.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-guitar_compact0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:45	356320/356320	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2015:59:49%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-pink_large.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-pink_large0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:00:54	46482/46482	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:41%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-guitar_compact.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-guitar_compact0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:05	367971/367971	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:04%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-pink_large.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-pink_large0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:09	18844/18844	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:01:01%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-blue_compact.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-blue_compact0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:10	100809/100809	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:49%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-blue_large.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-blue_large0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:19	356274/356274	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:21%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-guitar_large.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-guitar_large0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:21	40291/40291	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:01:09%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-blue_compact.png?v=1520343995	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-blue_compact919b.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:30	46512/46512	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:01:17%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-blue_compact.png?v=1520344001	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-blue_compact6854.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:30	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20May%202019%2016:01:25%20GMT	http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/life-is-short-rock-it-leggings&Title=Life%20Is%20Short%20Rock%20It%20Leggings&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_1024x1024.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.c4a263.delayed	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:32	367861/367861	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:00:33%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-guitar_large.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-guitar_large0d45.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:33	1053/1053	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2002%20May%202019%2016:01:27%20GMT	http://pinterest.com/pin/create/button/?url=https://amplifiedapparel.com/products/life-is-short-rock-it-leggings&media=//cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_1024x1024.png?v=1520343972&description=Life%20Is%20Short%20Rock%20It%20Leggings	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/pinterest.com/pin/create/button/indexad10.html	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:39	0/0	---M--	302	error ('FOUND')	text/html	date:Thu,%2002%20May%202019%2016:01:25%20GMT	https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/life-is-short-rock-it-leggings&Title=Life%20Is%20Short%20Rock%20It%20Leggings&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_1024x1024.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.c5a263.delayed	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:39	0/-1	---M--	301	error ('')			http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/life-is-short-rock-it-leggings&Title=Life%20Is%20Short%20Rock%20It%20Leggings&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_1024x1024.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.c7a263.delayed	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:39	0/-1	---M--	302	error ('')			https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/life-is-short-rock-it-leggings&Title=Life%20Is%20Short%20Rock%20It%20Leggings&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-leggings-side-view-pink_1024x1024.png?v=1520343972	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.c8a263.delayed	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:01:44	19240/19240	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:01:35%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-cut-your-damn-strings_grande.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-cut-your-damn-strings_grande4774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:01:50	28033/28033	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:01:39%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-cut-your-damn-strings_grande.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-cut-your-damn-strings_grande4774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:01:53	20688/20688	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:01:44%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/cut-your-damn-strings-480x480_grande.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/cut-your-damn-strings-480x480_grande4774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:01:59	355735/355735	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:01:07%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-blue_large.png?v=1520343995	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-1-blue_large919b.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:02:04	367941/367941	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:01:14%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-blue_large.png?v=1520344001	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/life-is-short-rock-it-lifestyle-2-blue_large6854.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:02:05	219437/219437	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202019%2016:01:34%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/t/3/assets/anvil-980-blue-angled.png?8633741020954908065	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/t/3/assets/anvil-980-blue-angled05c0.png	(from https://amplifiedapparel.com/collections/leggings/products/life-is-short-rock-it-leggings)
12:02:05	4483/4483	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:673923ddf85491bfa7564b06a0e1bd97	https://amplifiedapparel.com/products/cut-your-damn-strings-guitar-t-shirt.oembed	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/amplifiedapparel.com/products/cut-your-damn-strings-guitar-t-shirt.oembed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:08	10956/10956	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:02:01%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/cut-your-damn-strings-480x480_compact.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/cut-your-damn-strings-480x480_compact4774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:09	10163/10163	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:02:02%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-cut-your-damn-strings_compact.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-cut-your-damn-strings_compact4774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:09	21110/21110	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:02:00%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-cut-your-damn-strings_large.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-cut-your-damn-strings_large4774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:10	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20May%202019%2016:02:05%20GMT	http://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/cut-your-damn-strings-guitar-t-shirt&Title=Cut%20Your%20Damn%20Strings%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/cut-your-damn-strings-480x480_1024x1024.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.d3f261.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:11	2998/2998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:02:05%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-cut-your-damn-strings_compact.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-cut-your-damn-strings_compact4774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:11	1041/1041	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2002%20May%202019%2016:02:05%20GMT	http://pinterest.com/pin/create/button/?url=https://amplifiedapparel.com/products/cut-your-damn-strings-guitar-t-shirt&media=//cdn.shopify.com/s/files/1/0660/4893/products/cut-your-damn-strings-480x480_1024x1024.jpg?v=1487039140&description=Cut%20Your%20Damn%20Strings%20Guitar%20T-Shirt	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/pinterest.com/pin/create/button/index0e97.html	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:11	84830/84830	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:02:00%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-cut-your-damn-strings_1024x1024.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-men-980-cut-your-damn-strings_1024x10244774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:11	13330/13330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20May%202019%2016:02:04%20GMT	http://cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-cut-your-damn-strings_large.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/cdn.shopify.com/s/files/1/0660/4893/products/anvil-women-391-cut-your-damn-strings_large4774.jpg	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
12:02:11	0/0	---M--	302	error ('FOUND')	text/html	date:Thu,%2002%20May%202019%2016:02:05%20GMT	https://fancy.com/fancyit?ItemURL=https://amplifiedapparel.com/products/cut-your-damn-strings-guitar-t-shirt&Title=Cut%20Your%20Damn%20Strings%20Guitar%20T-Shirt&Category=Other&ImageURL=//cdn.shopify.com/s/files/1/0660/4893/products/cut-your-damn-strings-480x480_1024x1024.jpg?v=1487039140	C:/Users/Jeff/Dropbox/Amplified%20Apparel/Amplified%20Apparel%20Site/fancy.com/fancyit.d4f261.delayed	(from https://amplifiedapparel.com/collections/all-t-shirts/products/cut-your-damn-strings-guitar-t-shirt)
